Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),OCCUPY-1:Schedule Value [](TimeStep),HTG-SETP-SCH:Schedule Value [](TimeStep),CLG-SETP-SCH:Schedule Value [](TimeStep),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](TimeStep) 
 07/02  19:15:00,,26.293676375432206,,22.878978949649685,,22.206653136871473,,22.939190700262124,,23.514977069316977,,23.408601541442295,,,,,,,,,,,,,,,,,,,,,,,,5018.99433510422,-0.40005562323479027,-0.548570596992879,-0.38732866856730475,-0.07794555639754959,-0.31339017637752903,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517094.9015938 
 07/02  19:30:00,,25.92655224398832,,22.394710961356395,,22.20161257446972,,22.44647653543762,,22.913257385972443,,22.933451073744397,,,,,,,,,,,,,,,,,,,,,,,,4901.956775825523,-0.5211538137421432,-0.5956567988454221,-0.511301817605697,-0.2768752338701812,-0.4154460883325953,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4411761.09824297 
 07/02  19:45:00,,25.66166069972077,,22.204543544092736,,22.20149839045473,,22.20595449751763,,22.44043636066098,,22.67424221442931,,,,,,,,,,,,,,,,,,,,,,,,4793.38580245278,-0.5936733722740567,-0.6277106924952521,-0.5911284577497927,-0.4182723830842047,-0.4857921074299785,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314047.2222075015 
 07/02  20:00:00,19.1625,25.403006855391038,13.539304230036722,22.20128719368642,13.179835430090542,22.200829196452226,12.275264188967624,22.200033004300696,13.26793886285698,22.21603094080393,12.096109142306075,22.48652259188331,14.44166218529398,25.821224043633084,0.0,874.772671129582,22.419880162196307,0.0,631.4665478550318,22.202648324562034,0.0,277.00407441461516,22.447913684379518,0.0,607.2966524198193,22.771175439188582,0.0,699.4170373066663,22.87570435537483,0.0,789.5917589312342,0.0,508.4210707100797,4062.222682336119,0.0,4685.668355042582,-0.6306332963820626,-0.6535290262906471,-0.6296220333655022,-0.5140088115988918,-0.5415047189369251,0.0,22.2,23.9,125.78327121665404,346.10761437499326,111.80300674517764,30.771467179587898,0.0,0.0,0.0,3033.324006621506,2432.3629628527715,700.4916598485158,700.4916598485158,508.4210707100797,635.5263383875995,1156.693337798614,4062.222682336119,7.999820031111487,7.22,1.2368204358448027,5218.916020134732,46.31011534322356,0.0033659098682356425,7.999820031111487,1.2368204358448032,13.857054698632899,0.008719418787979067,11.659794627662603,13.000300766623006,0.3705044250126872,0.008719418787979067,13.0,81.99977277963615,0.0,0.0,0.03339107052752732,7.22,0.2842514827915401,11.499887611243704,0.31057230924622753,0.008476980209556636,11.5,19.1625,0.31057230924622753,0.009244136206037796,4.5,4217101.519538323 
 07/02  20:15:00,,25.439633732054524,,22.256165740927564,,22.25236898951433,,22.24619401757856,,22.65233885343168,,22.514723189641757,,,,,,,,,,,,,,,,,,,,,,,,1600.0,-0.6497504317717621,-0.6681514110027131,-0.650482561622914,-0.5058364721316518,-0.5617219378774753,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440000.0 
 07/02  20:30:00,,25.4731631889967,,22.2715703304074,,22.26616682670453,,22.254066303020842,,22.973917421550645,,22.60624178459784,,,,,,,,,,,,,,,,,,,,,,,,1600.0,-0.6654355537641445,-0.6813844298285254,-0.667744804334384,-0.485607672116681,-0.5630057686358511,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440000.0 
 07/02  20:45:00,,25.352503665282697,,22.195657255207752,,22.198162458347884,,22.174506454230478,,22.955490495062772,,22.62203030662471,,,,,,,,,,,,,,,,,,,,,,,,1600.0,-0.6905569278937284,-0.7036496826418848,-0.6937409255401835,-0.5077091443474891,-0.5695061673046288,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440000.0 
 07/02  21:00:00,17.3,25.139436744474903,13.045257987399971,22.07432718927851,12.597749368352673,22.09098715670434,11.866130987018453,22.051500731679198,12.682077097732934,22.7763347174001,11.78150248527576,22.56830145843735,13.862322418769512,25.351184332702207,0.0,0.0,22.199430128955306,47.52,0.0,22.20192135781777,20.520000000000003,0.0,22.18156687662727,47.52,0.0,22.8395203718613,20.520000000000003,0.0,22.577824184825413,88.92000000000002,0.0,0.0,0.0,0.0,0.0,1600.0,-0.7214494450071214,-0.7312070605554981,-0.7251196992987023,-0.5527220114281521,-0.5851537766788936,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892523108499016,7.892523108499016,0.0,0.0,44.71300220895013,0.0,7.892523108499016,0.0,25.423284989719875,0.009562131248761369,13.052098450356553,25.423284989719875,0.0,0.009562131248761369,13.0,81.99982041761415,0.0,0.0,0.0,7.219999999999999,0.0,17.3,0.0,0.008937900192337457,11.5,17.3,0.0,0.008937900192337457,4.5,1440000.0 
 07/02  21:15:00,,24.89827379671124,,21.92794084054698,,21.95892395716459,,21.90392093054286,,22.56469709691268,,22.461578515341284,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7615699283088931,-0.7677644913070555,-0.7656240109031277,-0.6090266309254524,-0.6170423003360479,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  21:30:00,,24.66121849898343,,21.74777322080092,,21.79296031485803,,21.72249590418356,,22.335285005040664,,22.29924542897697,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.8025962229040173,-0.8059525575449529,-0.8069744408259751,-0.664648916331585,-0.6512440958679756,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  21:45:00,,24.429565964658142,,21.586331552250442,,21.643606227915367,,21.5598780558578,,22.129884299192714,,22.148060926130487,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.8410231947745197,-0.8420222867035603,-0.8457216447135087,-0.7163283108682053,-0.6843721082568193,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  22:00:00,16.325,24.200449526025757,13.075538460819299,21.452738973737524,12.627125777732834,21.51814327203202,11.889839128887644,21.425372454709542,12.711675690698494,21.9505699097536,11.803171568656134,22.02865619152573,13.892828419374483,24.54737694659464,0.0,0.0,21.678696146833968,27.720000000000002,0.0,21.728408442992503,11.970000000000002,0.0,21.652916836323442,27.720000000000002,0.0,22.245109077724912,11.970000000000002,0.0,22.234385265493618,51.87000000000001,0.0,0.0,0.0,0.0,0.0,475.0,-0.8758925175883959,-0.8744268152989217,-0.8813065863079166,-0.763059608042803,-0.7128296706444007,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892523108499016,7.892523108499016,0.0,0.0,44.71300220895013,0.0,7.892523108499016,0.0,24.782123751206928,0.009566724136329018,13.074750931754172,24.782123751206928,0.0,0.009566724136329018,13.0,81.99982041761415,0.0,0.0,0.0,7.219999999999999,0.0,16.325,0.0,0.009286884661794951,11.5,16.325,0.0,0.009286884661794951,4.5,427500.0 
 07/02  22:15:00,,23.974527039864476,,21.331477490092468,,21.402754839980318,,21.303814139210704,,21.784374100932148,,21.93089273751747,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.9098368990426386,-0.90665310197243,-0.915345031453081,-0.8069193940465393,-0.7375722280844739,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  22:30:00,,23.75399743064162,,21.214390536990972,,21.29090655602624,,21.186908818017212,,21.62635441309051,,21.842894226945326,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.9422872960853688,-0.9378281271756622,-0.9477841121673856,-0.8482128148055622,-0.7600986661986376,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  22:45:00,,23.539254699658294,,21.101010803466078,,21.182607958428076,,21.073953459477917,,21.47686443382244,,21.75968045073229,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.9735401088208164,-0.967888605058264,-0.9789621472053859,-0.8877446214975586,-0.7813227502633392,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  23:00:00,15.4125,23.330103305052432,13.080965567102147,20.992341909612158,12.63255194530982,21.07873578478075,11.895361284554665,20.96583548279205,12.717100883170193,21.33641196391939,11.808736705491592,21.680627899813647,13.898289734484122,23.649470618804205,0.0,0.0,21.15980518504042,15.840000000000002,0.0,21.238751284803847,6.840000000000001,0.0,21.13262797487447,15.840000000000002,0.0,21.55600122794112,6.840000000000001,0.0,21.803523828752184,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.0035088782678607,-0.9967494737923751,-1.0088178561567949,-0.9267936589625276,-0.8014280390116925,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892523108499016,7.892523108499016,0.0,0.0,44.71300220895013,0.0,7.892523108499016,0.0,23.867057174047538,0.009567026554291834,13.080998646055553,23.867057174047538,0.0,0.009567026554291834,13.0,81.99982041761415,0.0,0.0,0.0,7.219999999999999,0.0,15.4125,0.0,0.00921609395430357,11.5,15.4125,0.0,0.00921609395430357,4.5,427500.0 
 07/02  23:15:00,,23.126504498554734,,20.892156097966485,,20.98162808244281,,20.865780155348258,,21.206904340052716,,21.605971459886756,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.0308872132310498,-1.023572406907227,-1.0362226075554586,-0.9626324868645318,-0.820357687643866,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  23:30:00,,22.928393846442304,,20.799814616214068,,20.890665230582933,,20.786048271318283,,21.08734100548044,,21.535576722730436,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.0563799903695883,-1.0488595825450382,-1.0596285329364374,-0.9958749357562218,-0.8383118890822472,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  23:45:00,,22.73578452793505,,20.73183988514029,,20.80452540915367,,20.717311995597555,,20.976045042494622,,21.469059016988183,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.0773518575400087,-1.0728496544979624,-1.0805718903677746,-1.026861808813713,-0.8553940172470411,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/02  24:00:00,14.624999999999998,22.5488414845267,13.090585255562774,20.671534589440057,12.64213744914804,20.735526430582294,11.904888539485928,20.652670362436247,12.726692735209657,20.87198710089085,11.818256802509524,21.406086118218884,13.907971583327168,22.8348810893647,0.0,0.0,20.773836297190226,15.840000000000002,0.0,20.853086288190426,6.840000000000001,0.0,20.755452696175084,15.840000000000002,0.0,21.035569372229656,6.840000000000001,0.0,21.504173329456062,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.0962390285579842,-1.0935267444153411,-1.100157765937037,-1.0558330837822965,-0.8724342843617215,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892523108499016,7.892523108499016,0.0,0.0,44.71300220895013,0.0,7.892523108499016,0.0,23.030196544496132,0.009567008529620835,13.090583841745232,23.030196544496132,0.0,0.009567008529620835,13.0,81.99982041761415,0.0,0.0,0.0,7.219999999999999,0.0,14.624999999999998,0.0,0.00906946623739744,11.5,14.624999999999998,0.0,0.00906946623739744,4.5,427500.0 
 07/03  00:15:00,,22.367370821262806,,20.606204628050083,,20.670106709250298,,20.585696415940085,,20.786363189593008,,21.34643700497177,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1165637545869351,-1.113897978046893,-1.120772659164377,-1.0819018546755894,-0.8888161519163219,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  00:30:00,,22.191214462769743,,20.537804549521038,,20.603751746110003,,20.517535305968707,,20.706702664173175,,21.28987602156828,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.137237273269589,-1.1340602480340156,-1.1414087996148041,-1.1062852980652993,-0.9043760241900809,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  00:45:00,,22.02003455861653,,20.47003093775583,,20.537908661507842,,20.45026464182062,,20.628401563351463,,21.236099385877207,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.157708543160917,-1.1539257064693704,-1.1617579604953652,-1.1298586207416488,-0.9191983735675119,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  01:00:00,13.400000000000002,21.85326513656482,13.096351848546055,20.40374270285203,12.64788351717401,20.47357877768671,11.910601339086838,20.384344552758705,12.732443056797793,20.552249600620403,11.823965735948452,21.184766883897154,13.913775298895397,22.107971244803473,0.0,0.0,20.504445704544743,15.840000000000002,0.0,20.571336473638713,6.840000000000001,0.0,20.48446022912203,15.840000000000002,0.0,20.66842925443451,6.840000000000001,0.0,21.264294824078604,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.1778189248877147,-1.173385416144078,-1.1817486423214663,-1.1526853974063513,-0.933373168055053,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892523108499016,7.892523108499016,0.0,0.0,44.71300220895013,0.0,7.892523108499016,0.0,22.281865331793945,0.009567009360068032,13.096351848546055,22.281865331793945,0.0,0.009567009360068032,13.0,81.99982041761415,0.0,0.0,0.0,7.219999999999999,0.0,13.400000000000002,0.0,0.00884433879314855,11.5,13.400000000000002,0.0,0.00884433879314855,4.5,427500.0 
 07/03  01:15:00,,21.690719210330997,,20.34719806638628,,20.417113014485018,,20.327665558156628,,20.485419201995633,,21.135594392442858,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.1944111752054112,-1.190108894992168,-1.1983922534712301,-1.1723605645310076,-0.9469688968678445,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  01:30:00,,21.53207077686589,,20.29864952923671,,20.366975290772096,,20.27870641251946,,20.4264224137822,,21.088458622198395,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.209152685513834,-1.2053261278393217,-1.2132453712570377,-1.190124413515644,-0.9600072447386192,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  01:45:00,,21.37724631918247,,20.254456262441984,,20.320602522237806,,20.23405751968376,,20.372268376715933,,21.04335026702369,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.2226626614676952,-1.2194409304004494,-1.2268808420897874,-1.2064909187844302,-0.9724905316071467,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  02:00:00,12.8,21.226536689077747,13.096351848546055,20.213055711896494,12.64788351717401,20.27696395411804,11.910601339086838,20.192212085148398,12.732443056797793,20.321845130779653,11.823965735948452,21.00028617817169,13.913775253710932,21.456643248864278,0.0,0.0,20.278339892490365,15.840000000000002,0.0,20.34541369540324,6.840000000000001,0.0,20.258160393877063,15.840000000000002,0.0,20.401488780818354,6.840000000000001,0.0,21.06692236495916,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.235293743114027,-1.2327069183397277,-1.2396380160591434,-1.2217025884128074,-0.9844165726021207,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892523108499016,7.892523108499016,0.0,0.0,44.71300220895013,0.0,7.892523108499016,0.0,21.61332536073604,0.009567009326278198,13.096351848546055,21.61332536073604,0.0,0.009567009326278198,13.0,81.99982041761415,0.0,0.0,0.0,7.219999999999999,0.0,12.8,0.0,0.008714627036739217,11.5,12.8,0.0,0.008714627036739217,4.5,427500.0 
 07/03  02:15:00,,21.080959032650238,,20.170869666787542,,20.233407542467685,,20.1497809553339,,20.27255846449,,20.96192505372871,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.2483812637567229,-1.2460964579488039,-1.2527813075694334,-1.2367266141077577,-0.9944444689723448,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  02:30:00,,20.93939057578512,,20.128680563571297,,20.190541811817912,,20.1074815247869,,20.2247152499392,,20.92311710387515,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.2612416073192096,-1.259119717317103,-1.2656680074508433,-1.2511879520427382,-1.0060429580175398,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  02:45:00,,20.82492176342911,,20.087844023436688,,20.149312428540064,,20.066587248189887,,20.179110612209232,,20.886022101469347,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.273654377378689,-1.2716232462983268,-1.2780919544088836,-1.2649494021579888,-1.0148090297402474,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  03:00:00,12.425,20.716957208408704,13.096351848546055,20.049012688057505,12.64788351717401,20.110164652790523,11.910601339086838,20.02772404167798,12.732443056797793,20.136134270269988,11.823965735948452,20.850233014288783,13.913775253710932,20.890557145068293,0.0,0.0,20.10910173546326,15.840000000000002,0.0,20.170856608904046,6.840000000000001,0.0,20.08789344249717,15.840000000000002,0.0,20.203129649227105,6.840000000000001,0.0,20.905324318340497,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.2853953411031285,-1.2834372597325998,-1.2898363829887878,-1.2778625338378575,-1.0243508102060226,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892523108499016,7.892523108499016,0.0,0.0,44.71300220895013,0.0,7.892523108499016,0.0,21.017952015235554,0.00956700932754701,13.096351848546055,21.017952015235554,0.0,0.00956700932754701,13.0,81.99982041761415,0.0,0.0,0.0,7.219999999999999,0.0,12.425,0.0,0.0085003636869431,11.5,12.425,0.0,0.0085003636869431,4.5,427500.0 
 07/03  03:15:00,,20.60891914026711,,20.012768146595644,,20.073301779594686,,19.991315877492877,,20.095938679100872,,20.815336572699053,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.2962582334246524,-1.2944906342262112,-1.300752522589628,-1.289873447889544,-1.033533130812761,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  03:30:00,,20.502237444182207,,19.978351820828426,,20.03807421367872,,19.956637404086386,,20.05780963385781,,20.78125218671718,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.3066529630582588,-1.305104360889054,-1.3112208871420388,-1.3013214593258506,-1.0424778029236799,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  03:45:00,,20.39806288409194,,19.945201386753983,,20.00409707374953,,19.92319063652345,,20.02130347913947,,20.748053013539604,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.3166639947453354,-1.3153372219668273,-1.3213147594964418,-1.312281472823815,-1.0511736277912331,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/03  04:00:00,11.8875,20.296521256770706,13.105956796015281,19.913161069656773,12.65745475334308,19.971273909380074,11.9201167627835,19.89084334407466,12.74202030015011,19.986275355071534,11.833474397592017,20.71581366669298,13.923442640742957,20.45143518132799,0.0,0.0,19.962370605958704,15.840000000000002,0.0,20.02168674410075,6.840000000000001,0.0,19.940496815544343,15.840000000000002,0.0,20.04033178679242,6.840000000000001,0.0,20.765113859912205,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-1.3263342671662346,-1.3252197679023714,-1.3310719843559198,-1.3227979357533273,-1.05960727433859,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892523108499016,7.892523108499016,0.0,0.0,44.71300220895013,0.0,7.892523108499016,0.0,20.55654416923749,0.009567009327502218,13.105956796015281,20.55654416923749,0.0,0.009567009327502218,13.0,81.99982041761415,0.0,0.0,0.0,7.219999999999999,0.0,11.8875,0.0,0.008028853894757292,11.5,11.8875,0.0,0.008028853894757292,4.5,427500.0 
 07/03  04:15:00,,20.197693158126082,,19.886703968486056,,19.94320339672934,,19.863993179294418,,19.956281977564018,,20.684570968169087,,,,,,,,,,,,,,,,,,,,,,,,475.0,-1.3340999911238076,-1.3335319802427361,-1.338951843725234,-1.3316625609186863,-1.067865774436749,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
